,0
202,3.7180295413289164
203,7.204171607112281
204,11.613506580399044
205,9.633436056601258
206,10.919980918414812
207,9.105011320851146
208,6.802544007526011
209,11.031792533804259
210,11.299142539595312
211,7.257882927505165
212,11.003065804203317
213,9.644288667429455
214,6.997512799433723
215,9.23816790217485
216,6.762632175865274
217,8.361114901095258
218,9.370240342239711
219,9.151139300531721
220,3.3648406199837604
221,7.164904231344533
222,2.4744892905171385
223,9.798038567061143
224,6.637265182389701
225,4.5641881967634985
226,9.236155685243936
227,8.795817494163185
228,6.838583607992032
229,4.298569739109119
230,3.3407931396571424
231,6.1005203245435355
232,6.34109535006195
233,7.716638399176167
234,6.206081423490228
235,0.6921708053700479
236,4.9008159550995325
237,1.5458858992995745
238,-1.3651738583085895
239,7.515023266454866
240,6.045671733370344
241,2.2049590288903675
242,4.847183712055232
243,5.494355967317385
244,4.382337801433395
245,1.8928957313806976
246,0.5784993270151366
247,0.48470043030403787
248,2.1501377202018976
249,2.3695215311782687
250,1.6514870057371054
251,11.198073037537462
252,3.6305424494396235
253,2.8756444414702598
254,5.133724082811771
255,3.046923703966365
256,1.9904156051290904
257,3.406216923839927
258,2.9645544164793582
259,11.299701677353074
260,4.336225541892931
261,3.698026478454829
262,2.927442811996806
263,4.985335233025918
264,5.457903677856987
265,2.190507679894214
266,7.191559631511117
267,3.6548720575599525
268,1.5013212446185547
269,3.2589202199491574
270,5.053923266307752
271,-0.7222573272755599
272,1.1592182489840512
273,2.962550173028725
274,1.4528732849647836
275,-1.2643399202780854
276,1.202308618645474
277,2.5776659436121268
278,1.1840262793249114
279,0.3529942498590648
280,2.832525296422217
281,3.0985082757866254
282,3.4334568484987837
283,0.15320349225008378
284,2.6395094900824594
285,3.0538341771299917
286,0.8112192039108903
287,4.621039035999826
288,3.585812781651901
289,4.321296390590268
290,5.754517626691401
291,3.483423339935305
292,0.015258215266127584
293,2.2269926380061627
294,0.8921948531702362
295,0.39796428721431054
296,1.2222237513389875
297,1.2030930878447919
298,1.1507232771220242
299,0.06641182835387571
300,4.074920171641641
301,0.4844010189532888
302,0.48212054994507314
303,-2.179760916788797
304,-0.8272664677925752
305,-1.6671130005311579
306,-0.6573033782834856
307,-2.19152073526232
308,0.23735948803892448
309,0.3371444512220778
310,-1.327433476308349
311,1.5853636193121239
312,2.377544433427003
313,0.7703609772219804
314,4.19353283737433
315,0.8534003862123871
316,0.6533221646817213
317,1.4243268194105774
318,3.5036608593024017
319,3.3397263765493275
320,1.1199405107965208
321,2.3048147886996926
322,2.942398178653306
323,2.30164344018518
324,1.7332679617797506
325,3.6995312796363606
326,1.51001080171666
327,3.1781469559546993
328,0.8724536017099176
329,2.3211011076859616
330,3.511066601953246
331,4.399804443150358
332,4.906211762591535
333,2.5715560914171522
334,5.974249370489523
335,1.8054925196818097
336,3.4371578577752944
337,4.293059012651376
338,1.3175310643706677
339,4.441884508154262
340,2.857036590314191
341,2.6697269384806077
342,3.119075277491376
343,3.7277765065284436
344,3.671668375170392
345,6.789324657937158
346,5.2868631161286626
347,3.580005802780682
348,4.13744136868474
349,5.29578680437472
350,2.152050187173802
351,5.280541990217648
352,4.114371928382366
353,5.519616827117517
354,2.449286505294518
355,4.738816004742178
356,5.402299094193959
357,1.9336456958446102
358,3.4014192994876327
359,6.379750139439718
360,5.251866747037877
361,3.3323545140626907
362,1.6300617471570482
363,7.236153498308639
364,4.629887510302936
365,2.0074828367806408
366,0.8630919398640415
367,1.4467535857215932
368,3.2102291400815135
369,1.0712563741438799
370,4.857506395519943
371,2.376239215018666
372,5.376041352973884
373,4.42156129179774
374,4.926224192538082
375,1.464469307352016
376,4.2568165776709685
377,2.670679843472824
378,2.819180739217207
379,4.070755902665685
380,3.0625633509210584
381,4.6724059701700105
382,5.777512560026967
383,3.704715337048812
384,3.45971478503367
385,1.8150967573581438
386,4.1838291882100105
387,3.9016964007844415
388,3.94432611838059
389,3.220464279425311
390,3.6290867991381983
391,2.4766098181805374
392,6.325635173347251
393,7.326424440698178
394,4.207148614641946
395,3.544699773163728
396,3.2261922969198826
397,5.141336944115944
398,5.683020603758441
399,7.646124409129797
400,6.73798937795522
401,8.46361027675296
402,7.2266354617884225
403,5.291244071697534
404,5.9526211220736815
405,5.224290842709963
406,5.71391786747645
407,8.417219927113573
408,4.822951769747283
409,7.921535842134686
410,9.101060480601438
411,6.07786508374334
412,0.7806047547573804
413,6.352304330628726
414,2.2596974859913477
415,7.076911073727208
416,6.83798047171336
417,7.576880245388713
418,6.68229406455948
419,6.5898622118441565
420,5.962474202762751
421,12.200530804665524
422,10.578298860343445
423,10.924640527486558
424,4.307341013859238
425,7.84257604873577
426,6.044539482247767
427,5.55477324493833
428,9.526484011665682
429,7.777063883101995
430,4.360598489919159
431,5.1880220825692325
432,5.804645924185488
433,2.327562886130858
434,3.08788817157477
435,7.681041663591106
436,5.873368402872201
437,8.175402814418744
438,3.852269710963723
439,9.271911418223029
440,6.2707831293883345
441,5.497891243558525
442,5.322246209827924
443,10.415240566798829
444,8.107493573948235
445,4.333706999374388
446,8.422242898341525
447,4.67551387174824
448,4.710127956039423
449,7.348687041728057
450,7.694462754015518
451,7.912379106912857
452,9.855117624534953
453,7.160666124493899
454,4.773706916957356
455,7.074321200484251
456,10.49941819551148
457,11.02934474687686
458,5.269650519428609
459,6.421192980338221
460,10.100936994204988
461,7.128834778519595
462,9.627891296200943
463,9.089139793284334
464,7.5135547487347765
465,12.35933227532752
466,10.940281125295334
467,9.52235909956244
468,13.902838245807812
469,12.585364559477462
470,12.509183963308077
471,15.836429193455414
472,14.592271867759623
473,16.831325445828945
474,14.118060104464304
475,22.94133145642099
476,24.95145230924269
477,23.79674875039092
478,29.8585490495581
479,34.30622028508519
480,30.63419029546244
481,33.246701654226584
482,41.51421103416778
483,38.79759435829254
484,41.49045597657043
485,59.80079905799985
486,61.47501228542953
487,62.143635633750364
488,53.30421104237875
489,51.84913126261168
490,50.72972375959473
491,46.06188841830913
492,67.14218887207421
493,62.20358627301002
494,75.33358516712774
495,59.58882429454259
496,72.05661172369541
497,67.2861367346415
498,59.29614108849035
499,72.78159103601773
500,66.94442799998575
501,81.9279311252971
502,61.65078105012478
503,40.702971247784234
504,45.28751489809562
505,40.247828022687244
506,33.52917603633509
507,47.51550593558002
508,54.704554234815404
509,37.21992449533872
510,39.634151846239064
511,32.1883048841072
512,27.311743831835223
513,18.27239300491057
514,23.139238463744846
515,21.852455348223742
516,18.92804289239767
517,20.21492026297063
518,24.096953492948543
519,18.533780647723418
520,19.991851708236368
521,19.321802347145358
522,19.368631727515854
523,14.799618146638588
524,17.175081060533238
525,15.885629363824178
526,18.330443809875575
527,16.846230090941198
528,14.767859197234527
529,14.973327281068011
530,15.319381445249634
531,15.55409751952205
532,16.06758537411659
533,13.606568958942598
534,12.770400536095671
535,14.824519995947911
536,10.255874449904772
537,9.30114524954397
538,13.88867746341459
539,11.99734781744415
540,13.417823199975386
541,10.108888171897792
542,10.286204664820769
543,11.389405585637062
544,9.224152936711265
545,8.85951533888215
546,8.957696241459535
547,9.36150280053736
548,9.776985397131538
549,10.95827114408659
550,7.242990060698556
551,11.460828365347071
552,11.27942296662743
553,9.514057828718366
554,11.753746950378874
555,10.553312306915547
556,11.298535951199476
557,8.411808202840367
558,4.85435222098195
559,9.074337879714445
560,12.332878609618232
561,13.291330514961695
562,8.274112271332381
563,12.024635853941321
564,12.476624656240363
565,8.133762177652637
566,7.448516843240091
567,7.523070843831391
568,10.350546833241916
569,13.457207463084588
570,15.779074878028231
571,16.367424082078053
572,12.65553179763644
573,17.355848231054743
574,19.072270722434965
575,14.168607480820095
576,16.643629769003553
577,11.180293875841398
578,10.200871263906159
579,10.679138998069236
580,15.072258775858474
581,10.961972787517675
582,8.861610850049386
583,9.272484166054324
584,11.439988349022409
585,9.97852241140667
586,8.19664952130255
587,7.637090575019034
588,8.761179967863166
589,7.061512920147122
590,11.708821003420859
591,5.912583649547278
592,7.74041211563897
593,9.724774033739523
594,8.471549813716289
595,9.882141177752993
596,7.533373286797344
597,7.094633319537053
598,6.473580549255274
599,7.311711800578488
600,7.467626892118195
601,6.603372245940065
602,12.043077098991777
603,7.38282177014807
604,7.617709034738706
605,4.242964454449566
606,5.1896502677581475
607,6.828493046739299
608,5.193436138903227
609,9.875296356348697
610,7.962349947510626
611,5.639007097945193
612,5.347109378742195
613,3.2899224355862895
614,3.9389295683730117
615,5.833669871187922
616,8.739820348272419
617,4.538589663446013
618,6.632949785213738
619,4.723562269704467
620,4.777136301889972
621,4.835581579455482
622,5.480268934465165
623,3.9162126601245584
624,4.175020402460035
625,5.77099089942087
626,3.598224456937924
627,1.7731178363067315
628,2.9214727715676716
629,4.0655521248494955
630,3.6547430085817467
631,4.912922951039375
632,5.348808684708803
633,2.427735673133734
634,4.2561816356706
635,3.641711845716534
636,4.651216939763591
637,2.5307984224344606
638,3.3937389834712315
639,4.094848741160764
640,6.67440309069138
641,6.228116859874339
642,3.6926700821957485
643,3.3400057202339903
644,6.785754967087632
645,4.445087471499516
646,5.902729442714895
647,4.236572090191573
648,4.753789681883407
649,1.8161416277557372
650,3.348218443457302
651,6.5844157376826065
652,2.7265766034046504
653,3.6623018557921956
654,4.7041838649462075
655,4.104115054936269
656,4.980637182345038
657,4.923361984350228
658,6.816445280254063
659,6.369260490083656
660,5.190673940928487
661,3.3258592920937424
662,3.4626159207076874
663,4.373660004052224
664,3.5382617415440087
665,3.6028378328723463
666,5.251785140853491
667,6.023044265716372
668,3.490496868457175
669,3.3878190513982585
670,6.606217783160362
671,5.041712522591464
672,3.161897990515685
673,3.1930605794923803
674,3.5210498620503543
675,4.220164253796222
676,1.6236964829534193
677,2.037213942949654
678,4.326826817347252
679,1.5384923148812133
680,3.441173967930064
681,3.62421934931697
682,2.8974835339160148
683,0.28478844682672433
684,2.061548341691706
685,1.6808509736429
686,5.150941406680512
687,3.015992242135746
688,3.7369294740471997
689,2.5861064938458416
690,3.1139280810982966
691,5.822484748247268
692,3.0420653766359464
693,3.5116286168747353
694,3.1654416749019996
695,5.027256763384744
696,2.620831884944309
697,2.4735474433902933
698,4.334510868410609
699,4.756628992817545
700,3.490996004509796
701,3.3383134048162786
702,3.155619315888309
703,5.4562680035669935
704,2.5592930845081074
705,2.995573444360674
706,5.965399693740823
707,1.3788445037232187
708,2.7363838615001086
709,2.3510718146696714
710,4.604325547941726
711,1.751885937070071
712,3.002175628177257
713,1.5678409630033565
714,4.026501760109204
715,3.4031695765878727
716,0.45850897262083024
717,2.3291239284914695
718,3.0465952866786763
719,4.075194062120817
720,2.1881824238909893
721,-0.22226129100623515
722,3.643989502567698
723,3.6085740483106665
724,3.4776563528352007
725,4.541228342413515
726,3.3935332328290624
727,3.659880207617193
728,2.8047669675022364
729,1.202531404850264
730,2.1923733056881547
731,1.4195296238476591
732,4.443684495247608
733,3.1207149473098648
734,3.5162303709952765
735,1.3602302604594523
736,3.48174168446611
737,5.079586322424074
738,4.212371878749991
739,1.7678582416633253
740,5.289592318408946
741,2.539047329288662
742,1.3440792540627706
743,1.972971344391219
744,3.945490813941287
745,3.6718995875315237
746,3.373465856833306
747,3.275249918600455
748,1.4587402582850575
749,2.8867825954379844
750,5.990598508762471
751,3.1162349323692347
752,6.801453571891866
753,5.771157211074805
754,7.052707247448364
755,5.224459153058077
756,2.310582448297776
757,8.586895133441484
758,5.917696995731048
759,7.720754608177998
760,8.015383465989313
761,9.05874615436958
762,5.472261957303489
763,7.852593656770567
764,10.607991268889375
765,9.119591372119316
766,9.474003937397892
767,11.156090156003582
768,7.825816209191823
769,9.908809506148547
770,9.048867322034388
771,10.254296428493593
772,13.394880188480364
773,9.143502675755723
774,11.520239626613016
775,11.245520419179552
776,12.59893719486439
777,10.399479466468318
778,9.382789503663298
779,12.235908651909908
780,15.5678197359675
781,13.579125856196308
782,10.160455395157266
783,13.174455192439487
784,13.369019900284378
785,17.19804151777451
786,10.964524514415633
787,14.131762244614823
788,12.041186592561974
789,12.01578738115076
790,12.056858380851118
791,9.483526517862261
792,14.748314552341608
793,13.003273458983601
794,12.5942347670619
795,14.665687489477534
796,9.757138201589271
797,10.232858539981933
798,8.522667820794592
799,15.051452984525913
800,13.755840310075158
801,11.69184503277145
802,13.772680549769378
803,10.704269390999922
804,12.495035301288127
805,-8.746345787116962
806,8.838665854904054
807,15.396247712413551
808,13.770590902763946
809,12.040380027514313
810,10.000801376267331
811,10.402310197148966
812,10.75606509863902
813,15.646523246048861
814,15.787481507867561
815,13.010517507809402
816,13.511867111892357
817,12.243324319706133
818,9.365671730320745
819,15.410103653983189
820,15.113682925861738
821,13.753681485493285
822,15.607305982734303
823,14.59117708970522
824,16.497968771100314
825,13.610059410958165
826,14.808485169926513
827,11.52110230634611
828,16.953169535929113
829,13.40628747523644
830,13.438141500681256
831,7.973207451580544
832,12.860854536701115
833,11.308716784286588
834,9.680898839944984
835,17.854648205233225
836,11.487970044171949
837,14.511125834353042
838,15.37179092276596
839,9.137149857715038
840,11.961105663441774
841,14.123268707911485
842,14.792991455047762
843,15.557873637911559
844,14.352146381249202
845,13.930134270935898
846,14.546640121986414
847,13.220234228781614
848,15.380825596407284
849,17.791275246708718
850,18.56492895343459
851,17.003087495592798
852,12.22138104196106
853,14.550615403622064
854,10.135916803463731
855,13.726924345917563
856,15.41954345002664
857,13.971515550972498
858,15.653943689392449
859,13.06003504367766
860,17.610053613032143
861,14.205017967250637
862,11.670346053488885
863,13.225856799939262
864,13.147782981875805
865,14.511688994814602
866,10.147772558347135
867,11.946526109965331
868,10.57388566988064
869,8.671825921009756
870,8.241383425614314
871,12.51838714302452
872,9.36999212489011
873,9.642702981938314
874,7.312708460966052
875,8.975298620711298
876,8.112546544049888
877,8.87836432064001
878,8.81918643639622
879,9.182387126808223
880,6.068481057536111
881,9.843161435398194
882,11.862886705383692
883,7.107820587634352
884,11.487673733199038
885,9.240253178551104
886,4.411114785729
887,6.820779121153414
888,9.587289875522595
889,10.257699417616179
890,11.075811420023479
891,10.313269337712747
892,12.865752942330346
893,12.127169295677685
894,10.112552676451097
895,8.981224804471996
896,13.110681660680864
897,12.572515707329426
898,14.774622288409404
899,15.004283494389458
900,14.004596486268856
901,15.296476323546987
902,13.72119165281483
903,14.355259704070939
904,13.767662307180533
905,14.569472499275502
906,18.642704498469637
907,15.456517078823513
908,16.292108487521357
909,13.886064153253951
910,16.72060845934299
911,18.40784623085582
912,15.940407200881346
913,18.059893048996255
914,13.506280849162367
915,12.15153492902733
916,12.880693586994031
917,13.942311779829653
918,13.986750243770626
919,15.241125451072687
920,13.800291188353402
921,12.141867314874098
922,14.13373109432548
923,12.832340097810247
924,12.61359179789175
925,10.532841579450608
926,12.174655207581084
927,14.332569088331692
928,11.059804474484963
929,11.118352811013715
930,11.305190209090808
931,14.767413368511306
932,9.392548862546812
933,9.556271379380405
934,11.355951319045225
935,11.215934159873939
936,10.547368394579998
937,14.064726494639064
938,12.661983660466369
939,9.852657081020386
940,13.062851723320048
941,10.0037398734766
942,7.172422447248788
943,8.074588037308857
944,7.633734762074955
945,5.8388926545904525
946,11.068228219675131
947,8.257446483472407
948,7.517558245946223
949,6.912311003515288
950,5.583520193259966
951,8.141312584743408
952,7.2501699715401955
953,6.383556544366424
954,9.792882283831466
955,9.144265546033445
956,9.660147238043361
957,5.027651133474943
958,10.166311603877276
959,6.049810553688571
960,6.460340358243574
961,10.766919451817252
962,6.4077223837423425
963,6.468327274853186
964,5.838804782431761
965,7.807486989295631
966,9.467559836698241
967,5.344625741663906
968,5.47492700358973
969,8.19868740512138
970,8.116726643636369
971,5.716919022701764
972,4.710886886372913
973,6.114468907575189
974,5.492945925321218
975,6.191728357106022
976,5.608714650364625
977,4.208609006464628
978,4.430733561293463
979,4.56278958899787
980,7.152596871328049
981,5.068843744309445
982,8.474769764270878
983,6.7241728410456325
984,2.9802589338173933
985,6.200628099700554
986,6.355831361141268
987,8.443169338109897
988,6.656411019732012
989,3.788009195190895
990,8.364925826133007
991,4.8984836573855155
992,6.345724142161677
993,5.720978822108542
994,6.6489163693664
995,5.553372601923371
996,7.818307800338205
997,5.424450571529086
998,5.485202033779066
999,5.290460731833543
1000,4.44913317756153
1001,4.889079529152042
1002,5.354144798926191
1003,3.6313499700696106
1004,5.024319524858816
1005,1.5824451067630063
1006,0.4814752757390899
1007,1.4594722181359483
1008,2.6393002072160545
1009,2.2196824298533233
1010,-0.9225044501085551
1011,3.1527043916460027
1012,4.602008044798827
1013,2.8002788461239767
1014,2.3113553007394643
1015,4.486884304154796
1016,6.250752714783786
1017,3.394832402739203
1018,3.9555581446631045
1019,4.2633134185775265
1020,2.045358756393272
1021,2.1064681884837277
1022,2.3378225072549084
1023,3.366173519388507
1024,2.6368812062547544
1025,2.5941987457320383
1026,2.7328957495613704
1027,4.430779474332807
1028,5.083550663078155
1029,0.8284617579071112
1030,1.859918548177248
1031,5.3271664830442145
1032,3.131705611017601
1033,1.9795035438815107
1034,2.6880027371684836
1035,4.390119565586957
1036,1.720165515426825
1037,4.93106330127805
1038,2.2456817060904815
1039,2.6226565252229097
1040,1.9381536561741335
1041,2.3898356595102177
1042,7.541019045576418
1043,5.164709997655574
1044,4.413693790837007
1045,2.0862837544924666
1046,4.267595122737157
1047,2.7347279062174934
1048,5.688993420952819
1049,4.711964602184942
1050,1.3428776091496872
1051,4.45095237714259
1052,3.5695602656079117
1053,1.795756042434176
1054,4.791803186361788
1055,4.222103989480111
1056,4.938499472974003
1057,5.652815993736882
1058,5.344894014805318
1059,5.210648840579058
1060,7.427509478295637
1061,5.145355110283669
1062,6.760750654195309
1063,9.186087078229077
1064,3.9387994150359464
1065,3.9482823667191855
1066,2.903229386230331
1067,3.140024447016014
1068,4.718078602685342
1069,2.471539572434926
1070,2.212509270638284
1071,3.9401460945697284
1072,1.9197502731308593
1073,5.333166663331213
1074,3.7081157124202644
1075,0.9518793496693925
1076,1.827577776861812
1077,4.273570670133999
1078,2.6541276999483925
1079,3.9555260543411386
1080,2.059082347388749
1081,1.4292827575381777
1082,3.778920257978026
1083,3.970281555377815
1084,3.3602011117410715
1085,2.847874001365507
1086,3.505039498685382
1087,3.452167890163624
1088,2.0469331095102428
1089,1.6682953619426377
1090,5.147915401346025
1091,-0.31703248273317985
1092,0.1852171841058765
1093,1.9559176842945765
1094,0.2299177039565632
1095,1.6007322553332162
1096,3.1880046931173114
1097,0.9430223763592709
1098,0.9907435465083614
1099,0.9527481510146512
1100,0.6843227996841019
1101,0.8380515713171217
1102,2.4163136886177092
1103,0.2678282767739293
1104,-0.5905478691919612
1105,0.9232522912663415
1106,3.7886444786259377
1107,4.654247351689741
1108,0.4643181642094949
1109,-0.9401890496788576
1110,0.8221083273411636
1111,1.377555065079116
1112,2.8965721175620427
1113,1.5568672589479253
1114,3.3212418830992174
1115,2.974524532235267
1116,4.71538265390884
1117,3.5536330123778512
1118,1.7049176561983042
1119,2.142441912252755
1120,1.4409570427417489
1121,3.1021832494243835
1122,1.5445322562826234
1123,7.267835387470036
1124,6.490406400754319
1125,3.522256070624806
1126,3.5787247507953497
1127,3.3083246351428635
1128,6.588772279579896
1129,6.3760272241390705
1130,5.089009846395182
1131,6.183570961503344
1132,8.820271932662159
1133,6.917629277881044
1134,8.160603939664092
1135,10.76506078721703
1136,9.506890487838708
1137,8.853317917164004
1138,14.887707393059047
1139,13.61375459583494
1140,12.130767741054989
1141,9.7255183572291
1142,10.926440570716338
1143,11.220325508559922
1144,10.98865788861827
1145,11.165783151780078
1146,9.36066504181224
1147,7.153178239992926
1148,8.025647484644963
1149,10.452686478402645
1150,11.114208374221509
1151,8.383198011096036
1152,12.34978513272663
1153,14.170738417598242
1154,8.201489238921814
1155,12.658113040835632
1156,9.675812131703339
1157,7.024595653977146
1158,7.396310886572568
1159,11.211801915948561
1160,11.396741235909458
1161,9.357981113287368
1162,12.282045159789172
1163,11.319113215726745
1164,8.95205823763603
1165,14.159121126560104
1166,12.31104141292053
1167,9.56813345626252
1168,12.511992260231128
1169,12.466368284628457
1170,11.08571098966768
1171,10.180910866313813
1172,13.684173416099092
1173,11.106690708589435
1174,10.648156573208826
1175,9.418551228613811
1176,9.05223279007353
1177,11.352400706063206
1178,12.620843799457925
1179,11.513694900773281
1180,9.239460630246182
1181,8.512502194669294
1182,6.611470576787578
1183,7.432707005157464
1184,11.159550599382989
1185,10.813032176385216
1186,12.610881025736052
1187,11.29958317474522
1188,13.156531270331707
1189,10.955971183432434
1190,10.220908165364248
1191,11.38732669999449
1192,14.412206702404509
1193,14.882160314713213
1194,15.564068472255341
1195,11.246622091882248
1196,7.287833774007712
1197,9.11976746722099
1198,13.682269057920552
1199,15.79683069617659
1200,13.827528575789506
1201,12.856602028015834
1202,11.056734273192017
1203,13.630683831632386
1204,15.059942492110531
1205,13.07615974462727
1206,17.451605954687984
1207,19.857532887290922
1208,29.425163638607586
1209,20.94593152628137
1210,29.197117772038297
1211,30.50100724593448
1212,28.633125803182857
1213,37.720663886652865
1214,44.73191527472671
1215,37.37186868404773
1216,39.464575885039814
1217,37.55928510104778
1218,43.0329167371676
1219,39.74594448952886
1220,31.14838892286594
1221,39.608272508948666
1222,45.482653308449855
1223,55.0474074289365
1224,50.339584380400915
1225,43.7387441519905
1226,37.83100991528402
1227,41.20046822198243
1228,41.74430990365831
1229,34.61456398002808
1230,38.69042081906847
1231,31.76469754171729
1232,30.94158718746933
1233,35.156641070840045
1234,31.10313505280913
1235,28.31526072608932
1236,26.185302539140316
1237,22.187209864087613
1238,19.616238973251505
1239,21.763759441258628
1240,25.96602671586748
1241,20.68215622775358
1242,18.472164549914744
1243,16.927241369706195
1244,16.13624217731691
1245,17.548240473123208
1246,16.501267948880695
1247,20.18042093983241
1248,20.031388738516192
1249,19.331974898931428
1250,15.962627555951935
1251,17.9960239424642
1252,16.724190659454337
1253,22.80878765245035
1254,20.499057963948275
1255,18.378777468777557
1256,18.6608561978882
1257,18.060828077218048
1258,20.003489654881946
1259,19.895008807012964
1260,22.337641484554716
1261,17.860690488709437
1262,22.496001222548102
1263,16.305459208719675
1264,17.784880114756035
1265,20.630580853033656
1266,21.151224465678865
1267,21.423145490929173
1268,20.215211164543845
1269,17.788404943932612
1270,18.2849137657526
1271,21.18837456453908
1272,17.343457800587828
1273,21.386223094950445
1274,19.36910643878838
1275,19.00295146851834
1276,18.65498532859644
1277,14.348657193048107
1278,12.797772957610881
1279,15.954936282227488
1280,18.513118931414894
1281,20.497255004377827
1282,16.14072758766512
1283,18.980153483038784
1284,16.2300985484297
1285,14.471252983163192
1286,16.385289858831158
1287,15.629350939371216
1288,18.02411223567516
1289,15.716754880393017
1290,15.552158097923163
1291,18.168264683878256
1292,17.265362626237724
1293,14.410597813495992
1294,18.7602386714426
1295,13.00622353464736
1296,15.81164557541297
1297,15.206003463457764
1298,15.121129943978039
1299,10.28249409042168
1300,14.880131908936386
1301,13.413069407345374
1302,12.507757615870561
1303,13.420759116908568
1304,12.7132365198758
1305,16.344931739527972
1306,10.224695096383359
1307,8.779650037426995
1308,11.574071007357288
1309,12.38019809425214
1310,11.367872235567992
1311,10.157635033445843
1312,12.105132605125247
1313,8.72632441010767
1314,8.625606966476537
1315,13.545469817804298
1316,10.717426517615618
1317,12.034140980313824
1318,16.179902458856844
1319,12.964196791309805
1320,15.050554260869506
1321,11.909331760745667
1322,14.3045335642302
1323,13.809342225022283
1324,10.919104964911964
1325,15.220882724421836
1326,9.265089976719842
1327,10.262692202830026
1328,8.813750627634063
1329,10.575129999574235
1330,10.027603765727486
1331,11.28087476541861
1332,9.065128463148302
1333,9.729449096247953
1334,9.59888783415886
1335,7.893565841957903
1336,9.298272837707563
1337,9.96594495643847
1338,8.461713020715289
